9921,10041,52,ROAD_CLOSED,incidentsubtype,null,40.705997,-74.005203,Friday,12/4/2015,11:00:00
9922,10006,0,JAM,incidentsubtype,null,40.703549,-74.012224,Friday,12/4/2015,11:00:00
9923,10045,0,JAM,incidentsubtype,null,40.704091,-74.008999,Friday,12/4/2015,11:00:00
9924,7302,3,ROAD_CLOSED,incidentsubtype,null,40.730554,-74.046348,Friday,12/4/2015,11:00:00
9926,7302,0,ROAD_CLOSED,incidentsubtype,null,40.721788,-74.044271,Friday,12/4/2015,11:00:00
9927,7302,0,ROAD_CLOSED,incidentsubtype,null,40.721788,-74.044271,Friday,12/4/2015,11:00:00
9928,10048,0,JAM,incidentsubtype,null,40.715514,-74.015634,Friday,12/4/2015,11:00:00
9930,7306,0,HAZARD,incidentsubtype,Jersey City,40.73929688,-74.06360495,Friday,12/4/2015,11:00:00
9931,7030,0,ROAD_CLOSED,incidentsubtype,null,40.749905,-74.027162,Friday,12/4/2015,11:00:00
9932,10020,0,HAZARD,incidentsubtype,null,40.738139,-74.005981,Friday,12/4/2015,11:00:00
9933,10011,2,HAZARD,incidentsubtype,null,40.742076,-74.005904,Friday,12/4/2015,11:00:00
9934,7086,0,HAZARD,incidentsubtype,null,40.770982,-74.018044,Friday,12/4/2015,11:00:00
9935,7306,0,JAM,incidentsubtype,null,40.739325,-74.066507,Friday,12/4/2015,11:00:00
9936,10020,0,HAZARD,incidentsubtype,null,40.741309,-74.004065,Friday,12/4/2015,11:00:00
9937,10011,0,JAM,incidentsubtype,null,40.742264,-74.006356,Friday,12/4/2015,11:00:00
9939,11226,0,HAZARD,incidentsubtype,null,40.640364,-73.961726,Friday,12/4/2015,11:00:00
9940,11226,0,HAZARD,incidentsubtype,null,40.638938,-73.964742,Friday,12/4/2015,11:00:00
9941,11204,0,JAM,incidentsubtype,null,40.632105,-73.984259,Friday,12/4/2015,11:00:00
9942,11219,0,JAM,incidentsubtype,null,40.636626,-73.997639,Friday,12/4/2015,11:00:00
9943,11204,0,HAZARD,incidentsubtype,null,40.625071,-73.991721,Friday,12/4/2015,11:00:00
9944,11216,0,HAZARD,incidentsubtype,null,40.676412,-73.958377,Friday,12/4/2015,11:00:00
9945,11216,0,HAZARD,incidentsubtype,null,40.676255,-73.957629,Friday,12/4/2015,11:00:00
9946,11238,0,JAM,incidentsubtype,null,40.680895,-73.975379,Friday,12/4/2015,11:00:00
9947,11217,1,HAZARD,incidentsubtype,null,40.674768,-73.978415,Friday,12/4/2015,11:00:00
9948,11217,0,JAM,incidentsubtype,null,40.679853,-73.97029,Friday,12/4/2015,11:00:00
9950,11211,0,JAM,incidentsubtype,null,40.71162,-73.966338,Friday,12/4/2015,11:00:00
9951,11205,0,JAM,incidentsubtype,null,40.699579,-73.962374,Friday,12/4/2015,11:00:00
9952,11211,0,JAM,incidentsubtype,null,40.707506,-73.967407,Friday,12/4/2015,11:00:00
9954,11205,0,JAM,incidentsubtype,null,40.699702,-73.962335,Friday,12/4/2015,11:00:00
9955,10041,21,HAZARD,incidentsubtype,null,40.70579961,-74.00388509,Friday,12/4/2015,11:00:00
9956,11201,1,JAM,incidentsubtype,null,40.701705,-73.990349,Friday,12/4/2015,11:00:00
9957,11201,1,JAM,incidentsubtype,null,40.701647,-73.993144,Friday,12/4/2015,11:00:00
9958,11201,1,JAM,incidentsubtype,null,40.701686,-73.993015,Friday,12/4/2015,11:00:00
9959,11201,0,JAM,incidentsubtype,null,40.70119,-73.994338,Friday,12/4/2015,11:00:00
9960,11201,2,JAM,incidentsubtype,null,40.702533,-73.99294,Friday,12/4/2015,11:00:00
