"5316";"07206";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Palmer St";"null";"2nd Ave";"40.654022";"-74.202024";"40.654668";"-74.202024";"-1"
"5317";"07202";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"2nd Ave";"null";"Palmer St";"40.65401";"-74.204373";"40.654668";"-74.204373";"-1"
"5318";"07036";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"US-1-9";"null";"US-1-9";"40.62394";"-74.245734";"40.614478";"-74.245734";"69"
"5319";"07201";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"North Ave E";"null";"Division St";"40.672765";"-74.192259";"40.674507";"-74.192259";"84"
"5320";"07202";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Rahway Ave";"null";"Grove St";"40.662896";"-74.228946";"40.658246";"-74.228946";"64"
"5321";"07018";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Main St";"null";"S Arlington Ave";"40.759285";"-74.212091";"40.760894";"-74.212091";"105"
"5322";"07112";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Clinton Pl";"null";"Renner Ave";"40.707722";"-74.202143";"40.713741";"-74.202143";"74"
"5323";"null";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"14th Ave";"null";"20th St";"40.735699";"-74.212198";"40.741085";"-74.212198";"83"
"5324";"07041";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Millburn Ave";"null";"Main St";"40.725615";"-74.308328";"40.723903";"-74.308328";"166"
"5325";"07901";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Morris Ave";"null";"Springfield Ave";"40.718398";"-74.354161";"40.717726";"-74.354161";"62"
"5326";"07018";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Tremont Ave";"null";"S Munn Ave";"40.753649";"-74.213179";"40.748003";"-74.213179";"90"
"5327";"07103";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"18th Ave";"null";"Hunterdon St";"40.73893";"-74.192234";"40.730048";"-74.192234";"92"
"5328";"07103";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Bergen St";"null";"S Orange Ave";"40.741561";"-74.204065";"40.739011";"-74.204065";"121"
"5329";"07050";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Exit 11: Center Street / Orange";"null";"S Essex Ave";"40.771394";"-74.231765";"40.770172";"-74.231765";"65"
"5330";"07112";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Elizabeth Ave";"null";"Lyons Ave";"40.712474";"-74.218609";"40.706888";"-74.218609";"106"
"5331";"null";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"John F Kennedy Pkwy";"null";"South Orange Ave";"40.758483";"-74.318702";"40.76301";"-74.318702";"71"
"5332";"07041";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Main St";"null";"Essex St";"40.725182";"-74.303534";"40.724687";"-74.303534";"82"
"5333";"07114";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Market St";"null";"McCarter Hwy";"40.719";"-74.18096";"40.731438";"-74.18096";"74"
"5334";"07050";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Main St";"null";"Main St";"40.773432";"-74.232917";"40.768927";"-74.232917";"71"
"5335";"07101";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Clinton Ave";"null";"Springfield Ave";"40.727626";"-74.223221";"40.726538";"-74.223221";"99"
"5336";"10314";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Richmond Hill Rd";"null";"Forest Hill Rd";"40.58337";"-74.149632";"40.580617";"-74.149632";"109"
"5337";"10314";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Rockland Ave";"null";"Forest Hill Rd";"40.59431";"-74.143183";"40.588564";"-74.143183";"60"
"5338";"10314";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Woolley Ave";"null";"Victory Blvd";"40.610544";"-74.14501";"40.611107";"-74.14501";"150"
"5339";"10303";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Villa Ave";"null";"Forest Ave";"40.62542";"-74.151352";"40.624911";"-74.151352";"69"
"5340";"10314";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Victory Blvd";"null";"Manor Rd";"40.615314";"-74.122925";"40.613076";"-74.122925";"169"
"5341";"07201";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Ikea Dr";"null";"North Ave E";"40.665092";"-74.166105";"40.667084";"-74.166105";"86"
"5342";"07105";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Ferry St";"null";"Christie St";"40.727886";"-74.13887";"40.730683";"-74.13887";"107"
"5343";"07114";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Lyle King St";"null";"Corbin St";"40.696585";"-74.155174";"40.685877";"-74.155174";"74"
"5344";"07114";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"null";"null";"Terminal C: International Departures (Upper Level)";"40.695238";"-74.177439";"40.695006";"-74.177439";"89"
"5345";"07102";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Cherry St";"null";"McCarter Hwy";"40.732335";"-74.16721";"40.736628";"-74.16721";"124"
"5346";"07114";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Ave C";"null";"Emmet St";"40.719916";"-74.179091";"40.717921";"-74.179091";"81"
"5347";"07102";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Court St";"null";"Doctor Martin Luther King Jr Blvd";"40.737705";"-74.179055";"40.732573";"-74.179055";"93"
"5348";"07029";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Frank Rogers Blvd S";"null";"Railroad Ave";"40.741469";"-74.160035";"40.741608";"-74.160035";"-1"
"5349";"07104";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Bridge St";"null";"McCarter Hwy";"40.756387";"-74.16698";"40.748455";"-74.16698";"79"
"5350";"07104";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Park Pl";"null";"Broad St";"40.748841";"-74.17038";"40.741394";"-74.17038";"105"
"5351";"07950";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"to Littleton Rd";"null";"Littleton Rd";"40.858305";"-74.451974";"40.862817";"-74.451974";"136"
"5352";"07052";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Eagle Rock Ave";"null";"Prospect Ave";"40.800542";"-74.250824";"40.802897";"-74.250824";"122"
"5353";"07054";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Parsippany Blvd";"null";"US-46 W";"40.866801";"-74.410751";"40.871109";"-74.410751";"97"
"5354";"07042";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Valley Rd";"null";"Chestnut St";"40.820071";"-74.208159";"40.824932";"-74.208159";"74"
"5355";"07960";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Madison Ave";"null";"South St";"40.796344";"-74.481144";"40.789712";"-74.481144";"154"
"5356";"07960";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"null";"null";"Lafayette Ave";"40.798639";"-74.467313";"40.797241";"-74.467313";"278"
"5357";"07006";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Westville Ave";"null";"Passaic Ave";"40.836764";"-74.307222";"40.841244";"-74.307222";"112"
"5358";"07052";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Skyline Dr";"null";"Mount Pleasant Ave";"40.791642";"-74.271987";"40.790262";"-74.271987";"230"
"5359";"07960";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Lafayette Ave";"null";"Exit 36: CR-510 / Morris Ave / Lafayette Ave";"40.799363";"-74.467668";"40.797516";"-74.467668";"142"
"5360";"07014";"2015-12-04";"11:00:00";"Friday";"0";"Jams";"Passaic Ave";"null";"Main Ave";"40.832587";"-74.140035";"40.828436";"-74.140035";"102"
"5361";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"The Esplanade";"null";"E Magnolia Ave";"40.895182";"-74.060429";"40.89483";"-74.060429";"-1"
"5362";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Central Ave";"null";"E Central Ave";"40.895852";"-74.063645";"40.893308";"-74.063645";"-1"
"5363";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.896769";"-74.062732";"40.896205";"-74.062732";"-1"
"5364";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.895182";"-74.060429";"40.896205";"-74.060429";"-1"
"5365";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.89483";"-74.05918";"40.895182";"-74.05918";"-1"
"5366";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"Rochelle Ave";"40.897535";"-74.078644";"40.898158";"-74.078644";"-1"
"5367";"07029";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Frank Rogers Blvd S";"null";"Railroad Ave";"40.741469";"-74.160035";"40.741608";"-74.160035";"-1"
"5368";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Lexington Ave";"null";"Rochelle Ave";"40.897535";"-74.078644";"40.896473";"-74.078644";"-1"
"5369";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Railroad Ave";"null";"Rochelle Ave";"40.899286";"-74.078587";"40.899834";"-74.078587";"-1"
"5370";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.897939";"-74.06477";"40.897348";"-74.06477";"-1"
"5371";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.896769";"-74.062732";"40.897348";"-74.062732";"-1"
"5372";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"E Magnolia Ave";"40.896205";"-74.061978";"40.895182";"-74.061978";"-1"
"5373";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"Rochelle Ave";"40.898158";"-74.078674";"40.897535";"-74.078674";"-1"
"5374";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Maywood Ave";"null";"E Magnolia Ave";"40.897348";"-74.063733";"40.897939";"-74.063733";"-1"
"5375";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"Rochelle Ave";"40.899286";"-74.078587";"40.898158";"-74.078587";"-1"
"5376";"07662";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"Rochelle Ave";"40.896473";"-74.078601";"40.897535";"-74.078601";"-1"
"5377";"11211";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"I-278 W / Gowanus Expwy";"null";"I-278 W";"40.713613";"-73.953813";"40.680555";"-73.953813";"1622"
"5378";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Golf Ave";"null";"E Magnolia Ave";"40.896205";"-74.061978";"40.896769";"-74.061978";"-1"
"5379";"07607";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Golf Ave";"null";"E Magnolia Ave";"40.897348";"-74.063733";"40.896769";"-74.063733";"-1"
"5380";"10105";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"East Dr";"null";"Center Dr";"40.765675";"-73.976234";"40.769522";"-73.976234";"176"
"5381";"07073";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E Peripheral Rd";"null";"null";"40.812193";"-74.066209";"40.812994";"-74.066209";"-1"
"5382";"11220";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"64th St";"null";"5th Ave";"40.636742";"-74.01901";"40.637217";"-74.01901";"-1"
"5383";"11220";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"64th St";"null";"5th Ave";"40.637781";"-74.01793";"40.637217";"-74.01793";"-1"
"5384";"07662";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Main St";"null";"Rochelle Ave";"40.896473";"-74.078601";"40.895039";"-74.078601";"-1"
"5385";"07302";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"10th St";"null";"Coles St";"40.730553";"-74.046347";"40.729258";"-74.046347";"-1"
"5386";"10041";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"South St";"null";"Fletcher St";"40.705997";"-74.005203";"40.705414";"-74.005203";"-1"
"5387";"07073";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Plaza L";"null";"null";"40.812994";"-74.067567";"40.812193";"-74.067567";"-1"
"5388";"07302";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Grove St";"null";"Manila Ave";"40.722391";"-74.042559";"40.72163";"-74.042559";"-1"
"5389";"07607";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E Central Ave";"null";"W Central Ave";"40.896743";"-74.065214";"40.895852";"-74.065214";"-1"
"5390";"10009";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"null";"null";"Ave D";"40.726074";"-73.974252";"40.726238";"-73.974252";"-1"
"5391";"10104";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"10th Ave";"null";"W 47th St";"40.761606";"-73.990316";"40.762806";"-73.990316";"-1"
"5392";"07607";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Maywood Ave";"null";"W Central Ave";"40.895852";"-74.063645";"40.896743";"-74.063645";"-1"
"5393";"07302";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Manila Ave";"null";"1st St";"40.721788";"-74.044271";"40.72163";"-74.044271";"-1"
"5394";"10128";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E 60th St";"null";"Lexington Ave";"40.7878";"-73.94952";"40.762851";"-73.94952";"1361"
"5395";"07662";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Lexington Ave";"null";"Rochelle Ave";"40.895039";"-74.078543";"40.896473";"-74.078543";"-1"
"5396";"10009";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E 13th St";"null";"Ave D";"40.726238";"-73.974138";"40.726735";"-73.974138";"-1"
"5397";"10007";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Centre St";"null";"Chambers St";"40.716303";"-74.010968";"40.713135";"-74.010968";"217"
"5398";"10038";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"null";"null";"Canal St";"40.715801";"-73.994919";"40.715989";"-73.994919";"-1"
"5399";"10007";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Manhattan Bridge Lower Roadway";"null";"null";"40.716174";"-73.996111";"40.715637";"-73.996111";"-1"
"5400";"07662";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"null";"null";"Rochelle Ave";"40.899834";"-74.078537";"40.899286";"-74.078537";"-1"
"5401";"07452";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"to SR-208 N";"null";"SR-208 N";"40.958437";"-74.143454";"40.967468";"-74.143454";"316"
"5402";"11222";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"to I-278 W";"null";"I-278 W";"40.725262";"-73.933788";"40.713664";"-73.933788";"456"
"5403";"07662";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"null";"null";"Rochelle Ave";"40.898158";"-74.078674";"40.899286";"-74.078674";"-1"
"5404";"11220";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Gowanus Underpass";"null";"5th Ave";"40.637217";"-74.018521";"40.636742";"-74.018521";"-1"
"5405";"07601";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"W Central Ave";"null";"E Central Ave";"40.893308";"-74.05921";"40.895852";"-74.05921";"-1"
"5406";"07601";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Central Ave";"null";"Central Ave";"40.893308";"-74.05921";"40.892298";"-74.05921";"-1"
"5407";"11220";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"63rd St";"null";"5th Ave";"40.637217";"-74.018521";"40.637781";"-74.018521";"-1"
"5408";"07030";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Hudson St";"null";"11th St";"40.749904";"-74.027162";"40.749704";"-74.027162";"-1"
"5409";"10009";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E 12th St";"null";"Ave D";"40.724836";"-73.97516";"40.726074";"-73.97516";"-1"
"5410";"07601";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"E Central Ave";"null";"Central Ave";"40.892298";"-74.057411";"40.893308";"-74.057411";"-1"
"5411";"07011";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"US-46 E";"null";"SR-21 N";"40.87968230850978";"-74.12348249940572";"40.889073";"-74.12348249940572";"124"
"5412";"10028";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 62nd St";"null";"York Ave";"40.768169";"-73.952788";"40.761174";"-73.952788";"413"
"5413";"07452";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"SR-208 N";"null";"SR-208 N";"40.952523";"-74.139416";"40.958437";"-74.139416";"92"
"5414";"11101";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"to I-495 W / Midtown Tun";"null";"I-495 W";"40.74103165974558";"-73.94612299856819";"40.741548";"-73.94612299856819";"111"
"5415";"10111";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 79th St";"null";"Madison Ave";"40.75974";"-73.974223";"40.776313";"-73.974223";"365"
"5416";"10155";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Lexington Ave";"null";"E 59th St";"40.764279";"-73.973015";"40.762227";"-73.973015";"458"
"5417";"10044";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 60th St";"null";"2nd Ave";"40.768119";"-73.958861";"40.761859";"-73.958861";"413"
"5418";"10257";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Broadway";"null";"W 75th St";"40.778167";"-73.974532";"40.781026";"-73.974532";"723"
"5419";"10105";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"York Ave";"null";"E 65th St";"40.768025";"-73.970281";"40.762417";"-73.970281";"853"
"5420";"10065";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 71st St";"40.765289";"-73.952125";"40.771775";"-73.952125";"500"
"5421";"11231";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Hugh L. Carey Tunnel";"null";"Hugh L. Carey Tunnel";"40.680629";"-74.004695";"40.700833";"-74.004695";"92"
"5422";"10103";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"3rd Ave";"null";"E 58th St";"40.763658";"-73.973465";"40.760926";"-73.973465";"733"
"5423";"10036";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 54th St";"40.767188";"-73.989964";"40.761041";"-73.989964";"600"
"5424";"10199";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"W 42nd St";"null";"12th Ave";"40.751716";"-74.00783";"40.761984";"-74.00783";"577"
"5425";"10019";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"7th Ave";"null";"W 48th St";"40.765479";"-73.99758";"40.75984";"-73.99758";"611"
"5426";"10151";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 59th St";"null";"Central Park South";"40.766876";"-73.979076";"40.76457";"-73.979076";"646"
"5427";"10106";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 50th St";"40.762293";"-73.986115";"40.758538";"-73.986115";"543"
"5428";"10104";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"W 30th St";"null";"9th Ave";"40.763486";"-73.988947";"40.751511";"-73.988947";"658"
"5429";"10123";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 44th St";"40.759728";"-73.991685";"40.754783";"-73.991685";"483"
"5430";"10167";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 51st St";"40.754505";"-73.965696";"40.759165";"-73.965696";"424"
"5431";"10167";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 45th St";"40.750759";"-73.968421";"40.755404";"-73.968421";"493"
"5432";"10167";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 47th St";"40.752061";"-73.967675";"40.756654";"-73.967675";"804"
"5433";"10171";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Madison Ave";"null";"E 55th St";"40.758008";"-73.966239";"40.760989";"-73.966239";"1038"
"5434";"10021";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Madison Ave";"null";"E 60th St";"40.760821";"-73.962929";"40.764216";"-73.962929";"456"
"5435";"10016";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Exit 12: NY-25 E / E 61st St / Ed Koch Queensboro Brg";"null";"FDR Dr N";"40.740045";"-73.9728";"40.757484";"-73.9728";"66"
"5436";"10095";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 57th St";"null";"3rd Ave";"40.741969";"-73.980859";"40.75895";"-73.980859";"1144"
"5437";"10168";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 35th St";"40.745434";"-73.9754";"40.749102";"-73.9754";"1010"
"5438";"10120";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"9th Ave";"null";"W 35th St";"40.749101";"-73.984076";"40.754056";"-73.984076";"912"
"5439";"10118";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"8th Ave";"null";"W 25th St";"40.744186";"-73.991871";"40.746581";"-73.991871";"425"
"5440";"10018";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 30th St";"40.750899";"-73.99818";"40.745921";"-73.99818";"541"
"5441";"10178";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 37th St";"40.746682";"-73.974496";"40.750344";"-73.974496";"646"
"5442";"10123";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"W 42nd St";"null";"8th Ave";"40.747823";"-73.996648";"40.754706";"-73.996648";"371"
"5443";"10016";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"E 57th St";"null";"Madison Ave";"40.742771";"-73.986597";"40.757231";"-73.986597";"503"
"5444";"11211";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"I-278 E / Kosciuszko Bridge";"null";"I-278 E";"40.714177";"-73.952921";"40.727367";"-73.952921";"183"
"5445";"10199";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 18th St";"40.743448";"-74.003542";"40.738504";"-74.003542";"465"
"5446";"10110";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"7th Ave";"null";"W 45th St";"40.755405";"-73.979483";"40.757964";"-73.979483";"458"
"5447";"07310";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"SR-139 W";"null";"SR-139 W (lower)";"40.731223";"-74.050403";"40.73913";"-74.050403";"250"
"5448";"10010";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"6th Ave";"null";"W 19th St";"40.739087";"-73.991374";"40.740442";"-73.991374";"376"
"5449";"10120";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Washington Sq N";"null";"5th Ave";"40.74592";"-73.986392";"40.731409";"-73.986392";"461"
"5450";"10110";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"8th Ave";"null";"W 37th St";"40.750344";"-73.983177";"40.75409";"-73.983177";"428"
"5451";"10123";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"W 28th St";"40.74844";"-73.996196";"40.744702";"-73.996196";"615"
"5452";"10112";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Central Park South";"null";"6th Ave";"40.756771";"-73.982711";"40.765675";"-73.982711";"467"
"5453";"10168";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Madison Ave";"null";"E 39th St";"40.747558";"-73.972738";"40.750904";"-73.972738";"565"
"5454";"07309";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Pulaski Skwy S";"null";"Pulaski Skwy S";"40.736415";"-74.085407";"40.735025";"-74.085407";"90"
"5455";"11206";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Classon Ave";"null";"Park Ave";"40.697204";"-73.952925";"40.69632";"-73.952925";"408"
"5456";"10016";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 21st St";"40.736602";"-73.981841";"40.740264";"-73.981841";"394"
"5457";"10170";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 49th St";"40.752489";"-73.964881";"40.757912";"-73.964881";"915"
"5458";"10154";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"5th Ave";"null";"E 53rd St";"40.754911";"-73.962771";"40.760418";"-73.962771";"566"
"5459";"11211";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Dekalb Ave";"null";"Franklin Ave";"40.699413";"-73.959009";"40.690694";"-73.959009";"424"
"5460";"10009";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"1st Ave Tunnel";"null";"1st Ave";"40.733844";"-73.980739";"40.746922";"-73.980739";"382"
"5461";"11430";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"null";"null";"Pan Am Rd";"40.661121";"-73.822098";"40.661319";"-73.822098";"-1"
"5462";"11368";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Junction Blvd";"null";"44th Ave";"40.745474";"-73.866087";"40.744934";"-73.866087";"-1"
"5463";"11430";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"134th St";"null";"null";"40.661319";"-73.813368";"40.66061";"-73.813368";"-1"
"5464";"11378";"2015-12-04";"11:00:00";"Friday";"3";"Jams";"Laurel Hill Blvd";"null";"54th Ave";"40.732251";"-73.924515";"40.732607";"-73.924515";"-1"
"5465";"10457";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"I-95 S";"null";"I-95 S / Cross Bronx Expwy";"40.84494";"-73.905558";"40.845365";"-73.905558";"62"
"5466";"10472";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"to I-95 S / Cross Bronx Expwy / George Washington Brg";"null";"I-95 S / Cross Bronx Expwy";"40.834995";"-73.866066";"40.838231";"-73.866066";"100"
"5467";"11377";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"I-278 W / Kosciuszko Bridge";"null";"I-278 W / Brooklyn-Queens Expwy";"40.736895081223565";"-73.90698583000139";"40.728119";"-73.90698583000139";"505"
"5468";"11430";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"null";"null";"Pan Am Rd";"40.660635";"-73.823957";"40.661121";"-73.823957";"-1"
"5469";"11385";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"Shaler Ave";"null";"null";"40.70392";"-73.890943";"40.70429";"-73.890943";"-1"
"5470";"11378";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"to I-495 W / Long Island Expwy / Midtown Tun / Manhattan";"null";"Queens-Midtown Expwy Lower Deck W";"40.728937";"-73.909371";"40.732418";"-73.909371";"356"
"5471";"11385";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"70th Ave";"null";"null";"40.70429";"-73.891831";"40.70392";"-73.891831";"-1"
"5472";"11378";"2015-12-04";"11:00:00";"Friday";"2";"Jams";"43rd St";"null";"54th Ave";"40.732607";"-73.925523";"40.732251";"-73.925523";"-1"
"5473";"10553";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Colonial Ave";"null";"Boulevard";"40.905439";"-73.812091";"40.902531";"-73.812091";"104"
"5474";"10502";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Saw Mill River Rd";"null";"Dobbs Ferry Rd";"41.029612972336935";"-73.84004532667808";"41.027454";"-73.84004532667808";"86"
"5475";"11559";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Rockaway Blvd";"null";"Rockaway Tpke";"40.628896";"-73.737431";"40.634999";"-73.737431";"153"
"5476";"11101";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"Astoria Blvd N";"null";"Steinway St";"40.752552";"-73.924224";"40.769423";"-73.924224";"355"
"5477";"10454";"2015-12-04";"11:00:00";"Friday";"1";"Jams";"to Hunts Point Mkt / Bruckner Expwy";"null";"E 138th St";"40.809106";"-73.922885";"40.80441";"-73.922885";"393"
